Number words female,Total words,Number of words lead,Difference in words lead and co-lead,Number of male actors,Year,Number of female actors,Number words male,Gross,Mean Age Male,Mean Age Female,Age Lead,Age Co-Lead,Lead
0.029391777098199116,0.02705560674955058,0.031852864958249356,0.0346617094612912,0.10714285714285714,0.75,0.06666666666666667,0.04559172927502728,0.06896551724137931,0.6089743589743588,0.3270142180094787,0.32857142857142857,0.34615384615384615,Male
0.14112583531543776,0.16387449582307353,0.11614598329974087,0.09441927113589715,0.5357142857142857,0.7236842105263186,0.26666666666666666,0.19784241957233673,0.001668520578420467,0.46474358974358954,0.45497630331753564,0.4571428571428571,0.423076923076923,Male
0.12306036923773926,0.11124371195069263,0.14839475957385545,0.1316757677859107,0.14285714285714285,0.8421052631578974,0.2,0.0674564952160791,0.052836484983314794,0.5807692307692308,0.4075829383886255,0.3,0.3846153846153846,Male
0.02287914826141126,0.053038657340967105,0.06611718974949611,0.06777429224274815,0.17857142857142855,0.6578947368421062,0.0,0.07394207923970975,0.05506117908787542,0.6121794871794872,0.3554502369668247,0.48571428571428565,0.37179487179487175,Male
0.17935213500962738,0.1502182878378174,0.08555283616469911,0.06851012741566942,0.42857142857142855,0.8815789473684212,0.5333333333333333,0.17443652475438257,0.016129032258064516,0.46153846153846156,0.3156398104265404,0.24285714285714283,0.3205128205128205,Male
0.19883338996488845,0.11767904889949696,0.1268355888281025,0.0845823167189497,0.25,0.7105263157894761,0.33333333333333337,0.057407050664611825,0.015016685205784204,0.48461538461538467,0.4123222748815167,0.3857142857142857,0.3589743589743589,Male
0.03924566768603466,0.17361813979485474,0.14666714655917074,0.021842686185662832,0.35714285714285715,0.6973684210526336,0.06666666666666667,0.24908495472933923,0.1418242491657397,0.4423076923076923,0.3199052132701422,0.2571428571428571,0.3846153846153846,Female
0.16106014271151886,0.18777285979727176,0.10700403109703427,0.06576042755896365,0.5357142857142857,0.6710526315789487,0.2,0.24548898734990043,0.017797552836484983,0.5604395604395606,0.42298578199052134,0.32857142857142857,0.3333333333333333,Male
0.13976667799297768,0.07991298699336827,0.10678807947019868,0.049068587583749664,0.10714285714285714,0.9342105263157912,0.2,0.02851088422269312,0.040600667408231365,0.4294871794871795,0.5876777251184835,0.4285714285714286,0.4358974358974359,Male
0.05799071242496319,0.06544103207093976,0.04455801900374316,0.026451338058169706,0.35714285714285715,0.7368421052631611,0.06666666666666667,0.09962756052141526,0.08398220244716352,0.48461538461538467,0.2559241706161138,0.4285714285714286,0.28205128205128205,Male
0.0653528145882886,0.09056301645089655,0.09195940109415492,0.08992680376437784,0.3214285714285714,0.6052631578947398,0.13333333333333336,0.10656264046747575,0.013348164627363737,0.5448717948717949,0.2274881516587678,0.3857142857142857,0.2564102564102564,Male
0.09689659078038283,0.08935450246990044,0.09156348977828967,0.05778242515781728,0.2142857142857143,0.7894736842105274,0.13333333333333336,0.08646375136454118,0.01557285873192436,0.41758241758241776,0.3696682464454976,0.34285714285714286,0.30769230769230765,Male
0.0799637558047344,0.06532018067284015,0.07450331125827815,0.03775996282095968,0.25,0.75,0.0,0.0602003467539973,0.07675194660734148,0.4879807692307693,0.21327014218009482,0.44285714285714284,0.24358974358974356,Male
0.182013818099445,0.17292324425578198,0.23265188597754102,0.17175942062662175,0.17857142857142855,0.8421052631578974,0.13333333333333336,0.08996339818917357,0.1946607341490545,0.6576923076923078,0.36018957345971575,0.4285714285714286,0.34615384615384615,Male
0.039358930796239665,0.0910766348928199,0.05247624532104808,0.0073196235622168,0.2857142857142857,0.9078947368421062,0.13333333333333336,0.15761253451486545,0.040600667408231365,0.6115384615384615,0.4976303317535546,0.5714285714285714,0.5128205128205128,Female
0.04071808811869974,0.06532018067284015,0.13374604088684133,0.13438673947562063,0.10714285714285714,0.8026315789473699,0.06666666666666667,0.029602517177165603,0.20967741935483872,0.451923076923077,0.3696682464454976,0.4714285714285714,0.3846153846153846,Male
0.2071015970098539,0.1254135383778721,0.09717823207601498,0.05267030711436428,0.10714285714285714,0.8552631578947398,0.26666666666666666,0.09561420407114878,0.03114571746384872,0.47115384615384615,0.3270142180094787,0.3857142857142857,0.4358974358974359,Female
0.11060142711518858,0.12357055455685301,0.14256406564929455,0.12970063126912204,0.35714285714285715,0.8552631578947398,0.13333333333333336,0.1059205034354331,0.024471635150166853,0.25,0.43601895734597146,0.17142857142857143,0.5769230769230769,Male
0.04151092989013478,0.17385984259105397,0.11251079758134178,0.0715309244413462,0.5357142857142857,0.9078947368421062,0.2,0.27878379246131124,0.023915461624026697,0.458974358974359,0.3625592417061612,0.3142857142857143,0.423076923076923,Female
0.15228225167063086,0.11579074580419052,0.07378347250215951,0.04902985941675381,0.2857142857142857,0.7894736842105274,0.4,0.12711102549284017,0.05450500556173526,0.24759615384615385,0.4366960054163847,0.18571428571428572,0.21794871794871795,Male
0.03426209083701438,0.10213453781893439,0.22991649870429023,0.23624181867472213,0.14285714285714285,0.7236842105263186,0.0,0.025717588133307646,0.0011123470522803114,0.6201923076923077,0.3127962085308057,0.5285714285714286,0.3333333333333333,Male
0.026616830898176465,0.04840098493889451,0.031097034264324794,0.02753572673405368,0.2857142857142857,0.8289473684210549,0.0,0.09320619020098889,0.03281423804226919,0.5192307692307693,0.38388625592417064,0.6285714285714286,0.3974358974358974,Male
0.053516819571865444,0.09634877713491548,0.12748344370860926,0.13055265094303087,0.3214285714285714,0.8684210526315823,0.06666666666666667,0.09388043408463365,0.05672969966629588,0.39743589743589725,0.3696682464454976,0.4285714285714286,0.4871794871794871,Male
0.0,0.15402510687795518,0.16383530089260004,0.1309786607799853,0.35714285714285715,0.7631578947368425,0.0,0.21437744814743465,0.10622914349276974,0.5576923076923077,0.3412322274881517,0.34285714285714286,0.2692307692307692,Female
0.056801449767810624,0.06912699971297792,0.02393463864094443,0.018666976492002635,0.3214285714285714,0.8421052631578974,0.13333333333333336,0.1265331021640018,0.02725250278086763,0.3516483516483516,0.20853080568720384,0.4714285714285714,0.30769230769230765,Male
0.04660776984936006,0.007840234451712311,0.011625395911315865,0.0008907478409046901,0.03571428571428571,0.75,0.06666666666666667,0.013035381750465548,0.01946607341490545,0.4326923076923077,0.14218009478672988,0.32857142857142857,0.17948717948717946,Male
0.10250311473553064,0.11499010529178058,0.08929599769651599,0.054993997134115645,0.17857142857142855,0.8289473684210549,0.06666666666666667,0.13979323187568227,0.006674082313681868,0.5064102564102565,0.533175355450237,0.3142857142857143,0.46153846153846145,Male
0.05504587155963303,0.019804522863573874,0.03573999424128995,0.026838619728128267,0.07142857142857142,0.9078947368421062,0.2,0.012168496757207986,0.0027808676307007787,0.40384615384615385,0.24170616113744076,0.41428571428571426,0.2692307692307692,Male
0.08613659531090724,0.14198528634228136,0.11179095882522315,0.1147515588087216,0.42857142857142855,0.9078947368421062,0.33333333333333337,0.18638027355037562,0.018909899888765295,0.4375,0.2523696682464455,0.41428571428571426,0.24358974358974356,Male
0.060595763959678334,0.060335060501231164,0.030233227756982436,0.02978196041981333,0.2857142857142857,0.6578947368421062,0.13333333333333336,0.10007705644384511,0.03337041156840934,0.48931623931623935,0.4075829383886255,0.3,0.2564102564102564,Male
0.04377619209423491,0.05788781968971403,0.08764036855744313,0.08586034622981295,0.07142857142857142,0.8947368421052637,0.06666666666666667,0.05320105310473255,0.05617352614015573,0.29487179487179493,0.4265402843601896,0.14285714285714285,0.423076923076923,Male
0.08636312153131726,0.1800383703188966,0.12453210480852288,0.09531001897680183,0.39285714285714285,0.7631578947368425,0.06666666666666667,0.2557631798625826,0.0439377085650723,0.4903846153846154,0.24170616113744076,0.6571428571428571,0.2692307692307692,Male
0.08307849133537207,0.06896082904059096,0.03660380074863231,0.006080322218349405,0.25,0.5526315789473699,0.06666666666666667,0.0999807358890387,0.010011123470522803,0.6634615384615385,0.2559241706161138,0.22857142857142854,0.28205128205128205,Male
0.11779363461320648,0.1654455639983685,0.22995249064209616,0.21285000580922506,0.35714285714285715,0.6842105263157912,0.13333333333333336,0.11288769023309574,0.04004449388209121,0.3653846153846154,0.3199052132701422,0.3,0.2948717948717948,Male
0.07141239098425643,0.06412677311660649,0.05251223725885401,0.04140041051857016,0.2857142857142857,0.5921052631578974,0.06666666666666667,0.08212932639825338,0.0389321468298109,0.5512820512820511,0.5047393364928909,0.2,0.41025641025641024,Male
0.07860459848227433,0.04482076227019351,0.05830693924560898,0.05414197746020681,0.10714285714285714,0.6710526315789487,0.26666666666666666,0.031849996789314834,0.06451612903225806,0.19711538461538458,0.3526066350710901,0.44285714285714284,0.1923076923076923,Female
0.2329255861365953,0.09639409640920282,0.04358623668298301,0.003872816699585609,0.17857142857142855,0.9078947368421062,0.26666666666666666,0.06710331984845565,0.067853170189099,0.27884615384615385,0.5781990521327014,0.15714285714285714,0.3205128205128205,Male
0.034658511722731905,0.0787195794371346,0.07788655341203571,0.03981255567174006,0.2857142857142857,0.8947368421052637,0.13333333333333336,0.1113465613561934,0.011123470522803115,0.5085470085470085,0.37440758293838866,0.3857142857142857,0.46153846153846145,Female
0.050118926265715256,0.049020348354155016,0.027281888856896058,0.028929940745904496,0.25,0.75,0.2,0.08460155397161753,0.02725250278086763,0.6346153846153846,0.31753554502369674,0.48571428571428565,0.30769230769230765,Male
0.015233888322573337,0.01971388431499917,0.048229196659948174,0.05840207582975098,0.10714285714285714,0.7894736842105274,0.06666666666666667,0.02340589481795415,0.052836484983314794,0.5128205128205127,0.2914691943127962,0.37142857142857144,0.20512820512820512,Male
0.08115301846188697,0.04767587655029684,0.057119205298013245,0.04124549785058673,0.17857142857142855,0.7631578947368425,0.2,0.037532909522892184,0.11790878754171301,0.40384615384615385,0.27725118483412325,0.3142857142857143,0.4358974358974359,Male
0.1218711065805867,0.07548680453796999,0.08306939245608984,0.06920723442159483,0.07142857142857142,0.6184210526315823,0.2,0.05040775701534707,0.09121245828698554,0.23717948717948711,0.16350710900473936,0.18571428571428572,0.15384615384615385,Male
0.014837467436855815,0.08870492620511503,0.06442556867261734,0.07145346810735449,0.42857142857142855,0.7631578947368425,0.0,0.15581455082514606,0.06674082313681869,0.5874125874125875,0.15639810426540285,0.44285714285714284,0.1923076923076923,Male
0.06478649903726356,0.1361239935344502,0.19777569824359342,0.1885674451028233,0.07142857142857142,0.7894736842105274,0.06666666666666667,0.1093238297052591,0.035038932146829814,0.3910256410256411,0.2914691943127962,0.2714285714285714,0.3333333333333333,Male
0.024691358024691357,0.021133888242669607,0.005542758422113445,0.0,0.17857142857142855,0.8026315789473699,0.06666666666666667,0.05914082065112695,0.047830923248053395,0.2384615384615384,0.24170616113744076,0.18571428571428572,0.1923076923076923,Female
0.0454185071922075,0.06640784325573666,0.1410524042614454,0.1383757406761938,0.14285714285714285,0.6052631578947398,0.06666666666666667,0.02273165093430938,0.06340378197997776,0.48461538461538467,0.2274881516587678,0.44285714285714284,0.23076923076923073,Male
0.3271604938271605,0.28826079731709897,0.29333429311834147,0.11804345300336937,0.3214285714285714,0.8289473684210549,0.06666666666666667,0.19867719771399214,0.015016685205784204,0.3108974358974359,0.17061611374407587,0.18571428571428572,0.20512820512820512,Male
0.08772227885377733,0.11538287233560432,0.18456665706881656,0.17404438247937726,0.14285714285714285,0.7236842105263186,0.13333333333333336,0.064021062094651,0.38153503893214685,0.46923076923076923,0.29857819905213273,0.3857142857142857,0.03846153846153845,Male
0.13772794200928756,0.060712721120292454,0.02523034840195796,0.002594787188722358,0.2142857142857143,0.6578947368421062,0.26666666666666666,0.0616130482244911,0.017241379310344827,0.14423076923076927,0.13507109004739337,0.7285714285714285,0.16666666666666663,Male
0.09548080190282025,0.16923727661374383,0.08252951338900086,0.03578482630417103,0.42857142857142855,0.9210526315789487,0.0,0.265106273678803,0.0967741935483871,0.45993589743589725,0.2559241706161138,0.2571428571428571,0.28205128205128205,Male
0.08109638690678446,0.1033430517999305,0.08414915059026778,0.043801556872313234,0.2857142857142857,0.7631578947368425,0.13333333333333336,0.1317665189751493,0.05061179087875417,0.29700854700854695,0.5213270142180093,0.34285714285714286,0.41025641025641024,Female
0.023162306036923774,0.010801093705152802,0.0067664843075151155,0.010301692420897719,0.14285714285714285,0.9210526315789487,0.06666666666666667,0.03695498619405381,0.012791991101223582,0.25769230769230766,0.3696682464454976,0.3,0.47435897435897434,Male
0.025937252236946425,0.059791229209782915,0.07108407716671465,0.07102745827040007,0.2857142857142857,0.7631578947368425,0.0,0.08212932639825338,0.012791991101223582,0.521978021978022,0.2274881516587678,0.2,0.2564102564102564,Male
0.08036017669045192,0.10879647113917548,0.05517564065649294,0.021649045350683554,0.39285714285714285,0.8289473684210549,0.06666666666666667,0.1696204970140628,0.06451612903225806,0.45961538461538465,0.27014218009478674,0.6,0.2948717948717948,Male
0.10391890361309322,0.18056709518558242,0.2009429887705154,0.15731381433716743,0.2142857142857143,0.8421052631578974,0.26666666666666666,0.17877094972067037,0.047274749721913235,0.5480769230769231,0.5402843601895735,0.37142857142857144,0.3974358974358974,Female
0.127194472760222,0.073613607867426,0.034804203858335735,0.017156577979164245,0.25,0.6710526315789487,0.2,0.08646375136454118,0.047274749721913235,0.5329670329670332,0.5047393364928909,0.5,0.30769230769230765,Male
0.09536753879261524,0.08239044065441031,0.1128707169594011,0.09441927113589715,0.2857142857142857,0.7631578947368425,0.26666666666666666,0.053522121620753864,0.029477196885428252,0.4725274725274725,0.43127962085308064,0.2857142857142857,0.2564102564102564,Male
0.154434250764526,0.1125579709050259,0.17639648718687012,0.10673482824057938,0.10714285714285714,0.7105263157894761,0.13333333333333336,0.027483464971424898,0.08231368186874305,0.2932692307692307,0.45497630331753564,0.4571428571428571,0.3589743589743589,Male
0.08789217351908483,0.04983609529132739,0.022638928879930895,0.009294760079005461,0.17857142857142855,0.7368421052631611,0.26666666666666666,0.0690618377961857,0.01668520578420467,0.6971153846153846,0.38672985781990526,0.7999999999999999,0.28205128205128205,Male
0.038849246800317136,0.09387132347387343,0.06366973797869277,0.054219433794198524,0.2857142857142857,0.776315789473685,0.0,0.15385603287741603,0.020022246941045607,0.4829059829059831,0.24170616113744076,0.2571428571428571,0.2692307692307692,Male
0.008041680824555442,0.03092285148873816,0.056723293982147996,0.06781302040974402,0.17857142857142855,0.6710526315789487,0.0,0.043729531882103635,0.053948832035595105,0.3076923076923077,0.3696682464454976,0.3857142857142857,0.3846153846153846,Male
0.049156189828972706,0.14101847515748447,0.13619349265764466,0.14329421788466754,0.4642857142857143,0.8552631578947398,0.2,0.1835227637577859,0.013904338153503892,0.23557692307692313,0.23222748815165872,0.3,0.24358974358974356,Male
0.1381809944501076,0.23198936507696724,0.12258854016700259,0.08039967468339725,0.5,0.8289473684210549,0.26666666666666666,0.3385346432928787,0.21802002224694103,0.34743589743589753,0.33270142180094786,0.02857142857142858,0.06410256410256411,Male
0.08959112017215992,0.09903772074263183,0.052188309818600634,0.03365477711939894,0.35714285714285715,0.8157894736842124,0.13333333333333336,0.14631092275091503,0.271412680756396,0.24423076923076925,0.4170616113744076,0.01428571428571429,0.05128205128205128,Male
0.1819571865443425,0.20191247337492635,0.10362078894327671,0.04287208086441269,0.5,0.8552631578947398,0.26666666666666666,0.2667116162589096,0.1935483870967742,0.3307692307692308,0.48056872037914694,0.057142857142857134,0.08974358974358974,Male
0.06218144750254842,0.054519086967687355,0.015116613878491217,0.014523062623446032,0.42857142857142855,0.7368421052631611,0.2,0.10030180440506004,0.07452725250278086,0.44615384615384623,0.3222748815165877,0.6285714285714286,0.30769230769230765,Male
0.11320647864990373,0.10967264377539768,0.07608695652173914,0.047596917237907134,0.17857142857142855,0.9078947368421062,0.06666666666666667,0.1342066396969113,0.05061179087875417,0.7192307692307693,0.29857819905213273,0.6714285714285714,0.37179487179487175,Male
0.0874391210782648,0.056513135036330944,0.042398502735387276,0.028658843576933504,0.10714285714285714,0.6973684210526336,0.26666666666666666,0.06588325948757465,0.014460511679644048,0.3205128205128205,0.23696682464454982,0.2571428571428571,0.30769230769230765,Female
0.037037037037037035,0.10724050938864299,0.06539735099337748,0.05731768715386701,0.35714285714285715,0.8026315789473699,0.0,0.18175688691966865,0.011123470522803115,0.39560439560439553,0.2559241706161138,0.44285714285714284,0.28205128205128205,Male
0.08154943934760449,0.10406816018852817,0.1290310970342643,0.11928275434723676,0.2142857142857143,0.7631578947368425,0.26666666666666666,0.09301354909137609,0.0011123470522803114,0.3205128205128205,0.2914691943127962,0.34285714285714286,0.28205128205128205,Male
0.12753426209083701,0.09405260057102285,0.036891736251079756,0.020913210177762286,0.25,0.8421052631578974,0.13333333333333336,0.12784948307968919,0.010011123470522803,0.5889423076923077,0.45971563981042657,0.3,0.30769230769230765,Male
0.05708460754332314,0.08521534208498874,0.11679383818024762,0.1147515588087216,0.39285714285714285,0.8552631578947398,0.13333333333333336,0.07773068772876131,0.017797552836484983,0.44615384615384623,0.3554502369668247,0.41428571428571426,0.37179487179487175,Male
0.050685241816740285,0.06637763040621175,0.05528361646991074,0.019441539831919756,0.14285714285714285,0.8552631578947398,0.13333333333333336,0.09619212739998714,0.20300333704115683,0.5230769230769231,0.4407582938388626,0.5,0.6794871794871794,Female
0.04808019028202514,0.0653957127966524,0.025086380650734236,0.0194028116649239,0.39285714285714285,0.75,0.06666666666666667,0.1225197457137353,0.3348164627363737,0.4567307692307693,0.3412322274881517,0.4714285714285714,0.3974358974358974,Male
0.05504587155963303,0.0442316117044579,0.05222430175640656,0.030827620928701446,0.2142857142857143,0.5526315789473699,0.0,0.04938033776407885,0.005005561735261402,0.4839743589743588,0.27014218009478674,0.4,0.2948717948717948,Male
0.08857175218031488,0.05566717524963366,0.07137201266916211,0.02850393090895008,0.14285714285714285,0.5921052631578974,0.0,0.03759712322609644,0.25917686318131256,0.47307692307692306,0.28436018957345977,0.44285714285714284,0.30769230769230765,Male
0.20772454411598143,0.10986902729730955,0.12024906420961705,0.04504085821618063,0.17857142857142855,0.8421052631578974,0.33333333333333337,0.04164258652796506,0.027808676307007785,0.5384615384615384,0.39099526066350715,0.44285714285714284,0.34615384615384615,Male
0.03918903613093216,0.08625768539359789,0.14562338036279873,0.1600635141938732,0.3214285714285714,0.9210526315789487,0.2,0.06437423746227444,0.01167964404894327,0.42307692307692313,0.46208530805687204,0.5285714285714286,0.3205128205128205,Male
0.0,0.03241838754022085,0.013245033112582781,0.0010843886758839703,0.2857142857142857,0.8421052631578974,0.0,0.09025235985359274,0.08453837597330367,0.42582417582417587,0.24170616113744076,0.24285714285714283,0.34615384615384615,Female
0.12623173632347945,0.10949136667824824,0.11492225741433919,0.05968010534061423,0.2142857142857143,0.6710526315789487,0.13333333333333336,0.09179348873049507,0.029477196885428252,0.3141025641025641,0.44549763033175366,0.3,0.30769230769230765,Male
0.09044059349869747,0.0931008958109884,0.09624244169306076,0.06401766004415012,0.2857142857142857,0.6842105263157912,0.06666666666666667,0.09391254093623579,0.0011123470522803114,0.6773504273504274,0.3199052132701422,0.4571428571428571,0.34615384615384615,Male
0.16411824668705402,0.1332235599800595,0.1799236970918514,0.13907284768211922,0.17857142857142855,0.5657894736842124,0.2,0.06276889488216784,0.00389321468298109,0.6153846153846154,0.3127962085308057,0.4,0.3846153846153846,Male
0.042133876996262316,0.07926341072858285,0.07979412611575007,0.07424189613105613,0.2857142857142857,0.8947368421052637,0.06666666666666667,0.10656264046747575,0.03337041156840934,0.3516483516483516,0.48341232227488157,0.41428571428571426,0.3589743589743589,Male
0.06342734171480349,0.12118373944438568,0.07381946443996545,0.057937337825800704,0.35714285714285715,0.7631578947368425,0.06666666666666667,0.18891671482694405,0.067853170189099,0.46153846153846156,0.518957345971564,0.2714285714285714,0.47435897435897434,Male
0.062464605278060935,0.1941779838965512,0.21656348977828965,0.22628867975678713,0.2142857142857143,0.6842105263157912,0.13333333333333336,0.21726706479162652,0.067853170189099,0.4148351648351648,0.18957345971563977,0.3571428571428571,0.34615384615384615,Male
0.06235134216785593,0.11284499297551248,0.10009357903829542,0.10321056504395648,0.25,0.9210526315789487,0.2,0.14836576125345147,0.047274749721913235,0.580128205128205,0.3696682464454976,0.44285714285714284,0.3589743589743589,Male
0.13976667799297768,0.12990014653232018,0.05017276130146847,0.009643313581968165,0.2857142857142857,0.9342105263157912,0.13333333333333336,0.185256533744301,0.024471635150166853,0.4423076923076923,0.3412322274881517,0.6428571428571428,0.2564102564102564,Male
0.044455770755464946,0.049035454778917464,0.02663403397638929,0.021145579179737424,0.17857142857142855,0.6578947368421062,0.06666666666666667,0.08842226931227123,0.018909899888765295,0.48076923076923084,0.3483412322274882,0.44285714285714284,0.2948717948717948,Male
0.17057424396873938,0.07086423856065985,0.05128851137345235,0.0037953603655938965,0.17857142857142855,0.8421052631578974,0.2,0.041321518011943746,0.01557285873192436,0.5096153846153846,0.31753554502369674,0.4714285714285714,0.2692307692307692,Male
0.0,0.06805444355484387,0.0677008350129571,0.012199372603694667,0.2142857142857143,0.75,0.0,0.11741475630899632,0.03615127919911012,0.5604395604395606,0.4123222748815167,0.41428571428571426,0.5256410256410257,Female
0.008211575489862951,0.035605843165098114,0.012057299164987044,0.019635180666899035,0.35714285714285715,0.8421052631578974,0.0,0.09343093816220381,0.30200222469410454,0.4405594405594405,0.3554502369668247,0.7571428571428571,0.37179487179487175,Male
0.06863744478423378,0.10429475655996494,0.06752087532392743,0.051740831106463735,0.35714285714285715,0.8157894736842124,0.06666666666666667,0.15568612341873755,0.26807563959955505,0.47902097902097895,0.24170616113744076,0.7285714285714285,0.3205128205128205,Male
0.011666100351115642,0.05204163330664531,0.018931759285919954,0.024669842376360326,0.42857142857142855,0.8289473684210549,0.0,0.12027226610158606,0.28309232480533925,0.4600591715976331,0.3127962085308057,0.2857142857142857,0.3333333333333333,Male
0.07175218031487145,0.088402797709866,0.047869277281888854,0.03803105998993068,0.25,0.776315789473685,0.06666666666666667,0.13767417966994155,0.07119021134593993,0.46153846153846156,0.2559241706161138,0.2857142857142857,0.4487179487179487,Male
0.04864650583305018,0.09619771288729095,0.18773394759573855,0.1924402618024089,0.17857142857142855,0.6973684210526336,0.13333333333333336,0.04257368522442689,0.05617352614015573,0.4262820512820511,0.3317535545023697,0.3857142857142857,0.34615384615384615,Male
